Drug_ID,Drug,Y,split,d3d_asphericity,d3d_eccentricity,d3d_inertial_shape_factor,d3d_npr1,d3d_npr2,d3d_pmi1,d3d_pmi2,d3d_pmi3,d3d_radius_of_gyration,d3d_spherocity_index
Belinostat,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,0.8,train,0.3300224752475265,0.948630686822421,0.0006477336875585,0.3163855559579511,0.8470559383867176,1307.722532665245,3501.1526796862795,4133.3193252319215,3.747588551334369,0.3237709404189025
KRN8602,CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O,20.9,train,0.2896771088723757,0.9374214582615116,0.000170977144914,0.3481967972151114,0.8053306068531676,4710.165251959197,10893.955002106435,13527.307803033347,4.987272871556579,0.2741635695965736
Nemorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,49.0,train,0.3477290208735594,0.9515521389618714,0.0001268630913318,0.3074874417550856,0.7558752228835186,5958.196469501389,14646.624456147145,19377.040036149203,5.573067672351617,0.120798969580003
Suprofen,CC(C(=O)[O-])c1ccc(C(=O)c2cccs2)cc1,0.04,train,0.6365347082651333,0.9899455884267334,0.002024518739432,0.1414486901828667,0.9430268408701196,465.8029696157192,3105.470275735638,3293.0878964911094,3.638134756632952,0.1844783448418156
Tiaprofenic acid,CC(C(=O)[O-])c1ccc(C(=O)c2ccccc2)s1,0.08,train,0.4096983923982694,0.9649393236341562,0.0012494633431152,0.2624730494821458,0.8848521352241416,708.185750386206,2387.4438712884744,2698.12749074026,3.342403377858774,0.2431205170166718
Methylergometrine,CC[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0.96,train,0.3931135720336246,0.962137500798338,0.0005932486399692,0.2725645420034096,0.827553617679285,1394.952405996465,4235.319464475157,5117.879221351597,3.978973199525357,0.1813103407897052
Lisuride,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1.73,train,0.5232191501449482,0.9799640724412974,0.0009387016976394,0.1991743375143184,0.9528384499418175,1015.0598985150604,4855.987535189662,5096.338771264089,4.025187390150784,0.280135139133824
Mirabegron,Nc1nc(CC(=O)Nc2ccc(CC[NH2+]CC(O)c3ccccc3)cc2)cs1,23.8,train,0.7808405437287842,0.9967960200898917,0.0008220356498618,0.0799855882828434,0.979414376203554,1191.4500014301725,14589.168936308952,14895.80844510378,6.2116319504671855,0.1301695795268165
Ascorbic acid,O=C1OC(C(O)CO)C([O-])=C1O,0.35,train,0.3730086160306802,0.9582768624477872,0.0030224849967698,0.2858416605346818,0.8500705903611891,281.2489032268731,836.4120917758826,983.9325124993404,2.449607183681199,0.3322311438149576
F992,CCC1(C)NC(=O)C(Cc2cccs2)NC(=O)C(Cc2ccccc2)NC(=O)CCCSCC(C(=O)N2CC(O)CC2C(=O)NC(CCCNC(N)=[NH2+])C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,0.31,train,0.4787881014747052,0.9749068875513314,8.322848833212219e-05,0.2226130288302455,0.9286082373706463,11157.336339752412,46541.72528288816,50119.871232965816,7.237270774353221,0.2487425111960597
Almitrine,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,35.37,train,0.3133095423062907,0.9429405739161408,0.0002466659015088,0.3329610698906092,0.9173557073499166,3719.0211607629935,10246.43898670169,11169.537513754503,5.129902263560536,0.363123017981485
Carebastine,CC(C)(C(=O)[O-])c1ccc(C(=O)CCC[NH+]2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0.41,train,0.4564344200243302,0.9711119465574722,0.0003535907651513,0.2386243643330605,0.9641323957287988,2726.689978218468,11016.855501981336,11426.70399914689,5.018747910096212,0.3455557447386346
Fusidate sodium,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)/C1=C(\CCC=C(C)C)C(=O)[O-],0.23,train,0.3666315718660511,0.9567142699299204,0.0002422779348439,0.2910288743620802,0.8011002323464305,3306.5340137660487,9101.726323532426,11361.532497467117,4.800588750010436,0.1958005883849517
Hydroxychloroquine,CC[NH+](CCO)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,700.0,train,0.6018625375662137,0.9875939571536934,0.0007554452460142,0.157029219553269,0.9111587571067707,1206.121505051539,6998.494767973453,7680.873078799111,4.848355074967041,0.1962607690453083
Chloroquine,CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,140.0,train,0.5192385480148104,0.9801295925412444,0.0006493917537577,0.1983582159249625,0.861506221282521,1326.6356036974555,5761.822471687299,6688.079934129432,4.625910857457551,0.183611493713454
Cefodizime,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CSC12)c1csc(N)n1,0.05,train,0.4723189136528432,0.9734922864462078,0.0003066651559753,0.2287198466022017,0.960220110615059,3131.167959271801,13145.385015212554,13689.97052852019,5.070992546990867,0.2194297895661395
Sardomozide,NC(=[NH2+])N/N=C1\CCc2c(C(N)=[NH2+])cccc21,20.0,train,0.6216475055600915,0.9890658312047342,0.0021642667820157,0.1474746810245343,0.8835447511603491,408.2420700175604,2445.8445047041278,2768.218023469697,3.478772238654033,0.0870604243578667
Atovaquone,O=C1C([O-])=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0.6,train,0.744633364260846,0.9955710752202273,0.0011913869624976,0.0940118832107981,0.9437752188892812,792.1651391171204,7952.460923374483,8426.22349496912,4.844374102890279,0.1282106339361389
Mibefradil,COCC(=O)OC1(CC[NH+](C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,3.1,train,0.684700429713885,0.992815055903256,0.0004871729965519,0.1196589519083906,0.9462623230785476,1942.3538040405613,15360.123029148765,16232.415319228285,5.810447091176874,0.1758940192217057
Distigmine,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,1.0,train,0.7917604100005875,0.9971132823965932,0.0008220779011478,0.0759282692301862,0.9906033882563964,1204.999412918467,15721.10774269355,15870.234171483047,6.2744942908609085,0.1483483928172853
BI2536,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CC[NH+](C)CC4)cc3OC)nc2N1C1CCCC1,31.2,train,0.7250487133523407,0.9947743189081056,0.0004586528777239,0.1020982587555469,0.9383388285231888,2045.8583693611772,18802.55715454532,20038.131837875517,6.254027302456999,0.0897704058061544
Digoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,4.1,train,0.7820030380343357,0.9968624601386492,0.0002660414350712,0.0791532410348433,0.96417551500744,3624.155443114069,44146.29009686816,45786.570401061785,7.739481139452803,0.0948180986485469
16-acetyl gitoxin,CC(=O)O[C@H]1C[C@]2(O)[C@H]3CC[C@H]4C[C@H](O[C@H]5C[C@@H](O)[C@@H](O[C@H]6C[C@@H](O)[C@@H](O[C@H]7C[C@@H](O)[C@@H](O)[C@H](C)O7)[C@H](C)O6)[C@H](C)O5)CC[C@@]4(C)[C@H]3CC[C@]2(C)[C@H]1C1=CC(=O)OC1,0.78,train,0.8612496158159548,0.99880075016994,0.0003322958743494,0.048959794321105,0.9911767129001806,2982.813779558825,60386.192348484365,60923.73999767863,8.68983779956446,0.0883339174201706
Digitoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.44,train,0.8435792528642604,0.998445170836158,0.0003550167122938,0.0557426303106985,0.9950289285250412,2802.76644470019,50030.5363566727,50280.48423761343,8.209691663969851,0.105986533842081
Diclofenac,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,0.22,train,0.1591995548515818,0.8778317002445104,0.0006729837091289,0.4789692120020156,0.8112635785783853,1205.472833255326,2041.7934599554703,2516.806515008845,3.1248704411896098,0.2803335142980369
Perphenazine,OCC[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,18.0,train,0.4386900524214912,0.9690534482830618,0.0003523594219082,0.2468509962927168,0.7755123322906358,2200.91271602918,6914.434129129199,8915.95638293203,4.718218175556381,0.0847381726273351
Fluphenazine,OCC[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2.9,train,0.2321451319366814,0.9132781721382685,0.0002101386074322,0.4073364460685829,0.7250480061211835,3450.332211585769,6141.499280535171,8470.472615172863,4.538031082742069,0.2525630774695246
Prochlorperazine,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,22.0,train,0.3451347466111003,0.950342506974956,0.0003487597063099,0.3112059116349746,0.7395522701182057,2120.520968270875,5039.223347908074,6813.883955900284,4.316647106350643,0.1496198232927639
Risperidone,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1.1,train,0.6427055588083228,0.9904630612701032,0.0006407539540469,0.1377785333767761,0.901366023859237,1406.7272127877984,9203.001972576183,10210.060873132468,5.029649570702382,0.1153256676619182
Zoniporide,N=C(N)NC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1,1.7,train,0.5210490898910785,0.9803056778726214,0.000941589814588,0.1974861461741054,0.8832545143687975,938.0459523718016,4195.399718759663,4749.932947422106,3.927546064830216,0.1806997464854879
XR5000,C[NH+](C)CCNC(=O)c1cccc2cc3ccccc3nc12,3.41,train,0.4517225735563611,0.9710465296114688,0.0007589134178033,0.2388904295477808,0.7796122467499302,1027.2742956718846,3352.480981315436,4300.190248795288,3.839642824117783,0.0607280167392438
MDAM,C=C(CC(NC(=O)c1ccc(CCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)[O-])C(=O)[O-],0.7,train,0.7487547470460738,0.99557747780521,0.0006292485082619,0.0939440561558657,0.9984317093173324,1586.7049285109576,16863.403378357478,16889.891638044686,6.270305407889544,0.1144176843709779
Pralatrexate (R),C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,0.53,train,0.4680176367530066,0.9739786072630696,0.0002810725582607,0.2266399624821077,0.8506668398681985,3026.5026409264487,11359.627001407169,13353.790778029172,5.401051657485591,0.1349509155385766
Pralatrexate (S),C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,1.5,train,0.4680176367530066,0.9739786072630696,0.0002810725582607,0.2266399624821077,0.8506668398681985,3026.5026409264487,11359.627001407169,13353.790778029172,5.401051657485591,0.1349509155385766
Itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,7.4,train,0.8596691703828131,0.9987759307691426,0.0004153802565677,0.0494635230875518,0.9863813968044324,2374.6467994287805,47354.23764279351,48008.040090989605,8.321863480379337,0.0726068924872999
Mitonafide,CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,11.3,train,0.3926506397627051,0.9610411051700746,0.0006323392372889,0.2764054886819033,0.7629367666078238,1206.5308012180992,3330.2765176035755,4365.075407770267,3.76909191884992,0.1109934283142798
Amonafide,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,7.33,train,0.2483029645738093,0.9225317225974288,0.0007193095931606,0.3859212624375868,0.7720304811023607,1073.2937367206414,2147.110202456376,2781.121024380511,3.2543837552431065,0.2467984965140319
Raloxifene,O=C(c1ccc(OCC[NH+]2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,7.5,train,0.4373866465657617,0.9695768939113096,0.0002578490371081,0.244786941631487,0.8343745249830143,3235.903202667474,11029.817112063596,13219.263989739062,5.381061638616402,0.1408048623798445
Homoharringtonine,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCC[NH+]2CCc2cc4c(cc2C13)OCO4,1.8,train,0.1723778292451687,0.8855040451038463,0.0001804172975706,0.4646316671350817,0.7811583240871363,4329.730766426605,7279.325686311897,9318.63037473042,4.375181800989834,0.3536980496747642
Kanamycin,NC1CC([NH3+])C(OC2OC(C[NH3+])C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0.26,train,0.4272679174266903,0.9677198830335962,0.0004091717462052,0.2520282285408577,0.9003267664887578,2200.363966570741,7860.415424853307,8730.62505462172,4.3945531298472345,0.264621011155673
Gentamicin,C[NH2+]C(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C([NH2+]C)C3O)C2O)O1,0.33,train,0.3588850564239429,0.954625905327924,0.0003464991901819,0.2978076239400897,0.9047355368643728,2611.075472901437,7932.411999781817,8767.658256548564,4.486842585038183,0.3252892325215312
Tobramycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C([NH3+])C3O)C2O)C([NH3+])CC1O,0.23,train,0.5326300551725447,0.9815213520788052,0.0004344609458179,0.1913526467373632,0.8582646384012228,1975.470169788168,8860.479433413488,10323.714897445629,4.746843820967423,0.1166771978036575
Arbekacin,N[C@H]1[C@H](O)[C@@H](CO)O[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C[NH3+])CC[C@H]3[NH3+])[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CC[NH3+])[C@@H]1O,0.21,train,0.327840989902262,0.9471318237958184,0.0001833798295073,0.3208446794840254,0.7671956586073012,4183.642555826687,10003.819951624891,13039.46371357854,4.949754396661233,0.1568861871171747
Amikacin,NC1CC(NC(=O)C(O)CC[NH3+])C(OC2OC(CO)C(O)C([NH3+])C2O)C(O)C1OC1OC(C[NH3+])C(O)C(O)C1O,0.16,train,0.2531748691401229,0.9252226264925122,0.0001598121926703,0.3794246847877681,0.8074560906897278,5052.531206771776,10752.323873154895,13316.2954582091,4.973559670852268,0.2995404008206946
Dibekacin,NC1CC(N)C(OC2OC(CO)C(O)C(N)C2O)C(O)C1OC1OC(C[NH3+])CCC1[NH3+],0.13,train,0.3309440521344048,0.9487642616891244,0.0003771497759851,0.3159847713759173,0.8113489322139975,2151.264521090068,5523.766745137863,6808.127213607943,3.9958601688255735,0.2205753327066967
Isepamicin,C[NH2+]C1C(O)C(OC2C(NC(=O)C(O)C[NH3+])CC(N)C(OC3OC(C[NH3+])C(O)C(O)C3O)C2O)OCC1(C)O,0.32,train,0.2194491617383221,0.9075855147704168,0.0001435996661069,0.419867280672021,0.7262297995559743,5057.322340950876,8747.474163931562,12045.049885421768,4.750899017958503,0.2283479772259362
Micronomicin,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0.15,train,0.3159215108113663,0.9444352400909938,0.0003233858082842,0.3286975468029337,0.7816543549055626,2417.095416316494,5747.938117465738,7353.5547795421535,4.0911992991330495,0.222482495007226
Perindoprilat,CCCC([NH2+]C(C)C(=O)N1C(C(=O)[O-])CC2CCCCC21)C(=O)[O-],0.76,train,0.272110303942142,0.932004075992122,0.0005727313092274,0.3624477925633854,0.8333307395518087,1455.0116714866715,3345.3258017689727,4014.403457105391,3.603513737925093,0.3753490731888799
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.59,train,0.1077797833017624,0.8334392433523385,0.0010531609517684,0.5526110998163912,0.8495588450125408,806.6752224206386,1240.1453218866102,1459.7521162507628,2.6627809419980237,0.6709668660252766
Ethimizol,CCn1cnc(C(=O)NC)c1C(=O)NC,0.73,train,0.2754703491256369,0.9228176383428351,0.0010355651364267,0.3852370781263821,0.6500103913244117,627.6866306713163,1059.0954391412788,1629.3515508011287,2.808318996374132,0.1060544820347122
Cimetidine,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,1.2,train,0.3391573558892402,0.9508696372275064,0.0010108117264136,0.3095915583455567,0.8377254320005634,828.7650510079059,2242.5597264110006,2676.962690574604,3.3748553912725128,0.2834218572164064
Zoledronic Acid,O=P([O-])([O-])C(O)(Cn1ccnc1)P(=O)([O-])O,0.6,train,0.1317782535869442,0.8490759246894042,0.0008693576218968,0.5282708340546858,0.7302364432194253,839.9724403705277,1161.1060988368306,1590.041293636088,2.583274397030791,0.4571298289723511
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,0.4,train,0.1611486009058176,0.8638261696495986,0.001622917423901,0.5037899846448943,0.6729864404011779,414.676945659697,553.9450367848444,823.1147071174703,2.287842015835311,0.3096878226911649
Dacarbazine,CN(C)N=Nc1nc[nH]c1C(N)=O,1.2,train,0.316663839636013,0.944417241062264,0.0019876696050632,0.3287492582262983,0.7732505916897692,389.0237037986745,915.022016373958,1183.3447348218365,2.6127526182502385,0.2627962682568704
TH-302,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],0.64,train,0.3032942102775123,0.9385047181784648,0.0002364867174557,0.3452664101194325,0.7215600116612354,3051.1650693293504,6376.521545330971,8837.132660179454,4.509726220510135,0.2213196651920551
SR 4554,O=C(Cn1ccnc1[N+](=O)[O-])NCC(O)C(F)(F)F,0.69,train,0.4770539311257786,0.9741792246116908,0.001473787532252,0.2257760800770649,0.9584931523432708,650.3604701273678,2760.992470765976,2880.5552382049414,3.338986127862649,0.3696179956734103
Ornidazole,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1.16,train,0.1653962618306839,0.8644777851441262,0.0009663350446962,0.5026710246197865,0.6612451039316961,684.2814069105126,900.1468313661347,1361.290731702894,2.589624555778668,0.3719273396021694
DP-b99,CCCCCCCCOCCOC(=O)CN(CC(=O)[O-])c1ccccc1OCCOc1ccccc1[NH+](CC(=O)[O-])CC(=O)OCCOCCCCCCCC,1.1,train,0.7035849894443048,0.9937263792007396,0.000189694552977,0.1118386484207833,0.9616514662855834,5069.473272655531,43590.17633692021,45328.45616644144,7.722664363079418,0.0989666860626027
Sisomicin,C[NH2+]C1C(O)C(OC2C(N)CC([NH3+])C(OC3OC(C[NH3+])=CCC3[NH3+])C2O)OCC1(C)O,0.19,train,0.5353163193186892,0.9816864652105294,0.0005366704671125,0.1905037638012857,0.909096762230592,1693.9571262822467,8083.677236251196,8891.987709225583,4.546661571397043,0.1832776646840768
Netilmicin,CCNC1CC(N)C(OC2OC(C[NH3+])=CCC2[NH3+])C(O)C1OC1OCC(C)(O)C([NH2+]C)C1O,0.07,train,0.3688438581562941,0.9570228859871476,0.0003145190674642,0.290012406108482,0.8916175064486768,2834.8599454940468,8715.526310233625,9774.960952648486,4.7199969681385605,0.3074870492092624
Plazomicin,C[NH2+]C1C(O)C(OC2C(NC(=O)C(O)CC[NH3+])CC([NH3+])C(OC3OC(CNCCO)=CCC3[NH3+])C2O)OCC1(C)O,0.22,train,0.2570488506449288,0.9183852753682092,0.000108862693481,0.3956873588919145,0.6714370125134738,6167.74205233376,10465.965627938902,15587.412419759748,5.195997461637383,0.137522333178514
Anhydrovinblastine,CCC1=CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,12.0,train,0.3017836493812367,0.9392539265837172,0.0001423837786752,0.3432230490469268,0.9276007984058124,6514.792675377427,17606.996103289668,18981.221376209785,5.213259323197772,0.4065740093964716
Hydroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,2.2,train,0.343402858072055,0.9513860943011584,0.0007962723481987,0.3080008109898207,0.7873729746687103,988.8237064238944,2527.82796463368,3210.4581258929693,3.186328210203419,0.1541989834237732
Ibrutinib,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,9.75,train,0.6715397755476645,0.9920917361701932,0.0006351621275071,0.1255148876540617,0.9460771689014016,1489.505006563416,11227.247269327245,11867.158027251082,5.282433962184244,0.1398055254323513
Nadolol,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CC(O)C(O)C2,1.9,train,0.4753263883488393,0.974875070377094,0.000744115349658,0.2227523224508695,0.8331390260884296,1119.6369305798253,4187.670016871122,5026.376013775451,4.079828605671118,0.1359481916729487
Diflomotecan,CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(F)cc3nc2-1,1.42,train,0.6070161428603513,0.988019000833756,0.0007258171651609,0.1543322843460385,0.8885932140383462,1224.2659125336982,7048.909997448838,7932.662422002978,4.510037634131213,0.1275290422544415
Pimobendan,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,2.0,train,0.829077766222886,0.9981594892873064,0.001887214725522,0.0606434987917373,0.9504382746307364,503.61957321407976,7893.003005642465,8304.592961293618,4.997347446272236,0.041656320410328
BB 83698,CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.1,train,0.5451369993579003,0.982545152445283,0.0003226423444058,0.1860242548870323,0.9272858620408556,2874.036462103497,14326.375772433052,15449.794242416525,5.546478535716105,0.2293784679602003
Valdecoxib,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.75,train,0.3557835585551372,0.9539243757699531,0.0006098992511343,0.3000471384831142,0.7757134694568233,1271.8714902733502,3288.176155956522,4238.905582313785,3.7409570509172014,0.1921346736553098
Olcegepant,[NH3+]CCCCC(NC(=O)C(Cc1cc(Br)c([O-])c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2cc[nH+]cc2)CC1,0.31,train,0.2396934746945893,0.9191041926095412,5.450538559845868e-05,0.3940145722274278,0.7710950035534493,14147.13417925539,27686.24626890052,35905.10396425026,6.681542656376143,0.1678767801916228
Ridogrel,O=C([O-])CCCCO/N=C(\c1cccnc1)c1cccc(C(F)(F)F)c1,0.43,train,0.5418290289307055,0.9824448606874966,0.0006627548823309,0.1865531980661958,0.8805259079322869,1328.5845663414575,6270.882213059296,7121.746397882856,4.488627234786934,0.1678921523239363
Teniposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.41,train,0.5352342435060438,0.9812593990474018,0.0002426540637307,0.1926914418990418,0.9532935748793514,3928.611621923042,19435.84095103606,20388.09603169292,5.771859323894842,0.2464152492344293
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,0.94,train,0.3978473326397618,0.9627925329737452,0.000370132136094,0.2702416297501182,0.8871484556071298,2396.8425572800475,7868.347948428947,8869.257336467048,4.730517529545806,0.2250680752077238
Nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CC[NH+](C)CC2)cc1)c1ccccc1,15.0,train,0.4295677867467536,0.9683505363741232,0.0002216656374577,0.2495941479761657,0.8300200517506284,3744.468747028339,12452.151496291735,15002.229729304016,5.371537366648267,0.1475770293501674
Pravastatin,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21,0.46,train,0.3116687207359825,0.943788424231948,0.0003283850818122,0.3305501630400095,0.85657843342916,2608.457207318943,6759.482941298134,7891.259781357958,4.513934924057096,0.3936551448218626
Lovastatin (acid),CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21,0.87,train,0.3812279690421732,0.9595998379761612,0.0003374639431784,0.2813683545747912,0.7978299077307921,2364.193045978045,6703.752888561113,8402.483817168619,4.55208317698275,0.1780245878803504
Oseltamivir acid,CCC(CC)OC1C=C(C(=O)[O-])CC([NH3+])C1NC(C)=O,0.37,train,0.2059277825467465,0.8813147026598839,0.000425826987453,0.4725297819984687,0.6128818913491557,1439.27442225985,1866.7717119424624,3045.8914487309794,3.342003611570408,0.1888560890077398
